slice_file_name,fsID,start,end,road,classID,class
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-8.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),48,54,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,light truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-9.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),54,60,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,motorcycle
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-10.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),60,66,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-11.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),66,72,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,bicycle
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-12.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),72,78,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-13.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),78,84,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-14.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),84,90,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-15.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),90,96,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,SUV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-16.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),96,102,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,light truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-17.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),102,108,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,pickup
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-18.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),108,114,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-19.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),114,120,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,pickup
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-20.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),120,126,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-21.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),126,132,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,medium truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-22.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),132,138,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,motorcycle
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-23.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),138,144,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,pickup
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-24.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),144,150,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,SUV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-25.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),150,156,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,SUV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-26.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),156,162,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-27.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),162,168,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-28.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),168,174,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-29.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),174,180,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-30.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),180,186,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,medium truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-31.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),186,192,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,motorcycle
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-32.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),192,198,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-33.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),198,204,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,light truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-34.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),204,210,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-35.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),210,216,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-36.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),216,222,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-37.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),222,228,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-38.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),228,234,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,medium truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-39.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),234,240,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-40.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),240,246,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,light truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-41.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),246,252,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-42.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),252,258,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-43.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),258,264,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,light truck
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-44.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),264,270,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,private car
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-45.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),270,276,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-46.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),276,282,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-47.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),282,288,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-48.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),288,294,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-49.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),294,300,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-50.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),300,306,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-1246.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),301.7546485,307.7546485,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-0.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),0,6,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-1.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),6,12,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-2.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),12,18,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-3.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),18,24,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-4.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),24,30,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-5.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),30,36,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-6.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),36,42,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-7.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),42,48,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-8.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),48,54,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,motorcycle
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-9.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),54,60,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,motorcycle
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-10.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),60,66,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-11.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),66,72,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-12.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),72,78,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-13.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),78,84,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-14.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),84,90,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-15.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),90,96,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-16.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),96,102,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-17.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),102,108,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-18.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),108,114,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,pickup
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-19.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),114,120,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-20.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),120,126,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-21.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),126,132,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-22.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),132,138,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-23.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),138,144,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-24.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),144,150,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-25.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),150,156,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-26.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),156,162,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-27.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),162,168,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-28.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),168,174,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-29.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),174,180,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-30.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),180,186,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-31.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),186,192,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-32.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),192,198,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-33.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),198,204,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,motorcycle
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-34.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),204,210,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,motorcycle
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-35.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),210,216,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,motorcycle
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-36.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),216,222,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-37.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),222,228,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-38.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),228,234,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-39.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),234,240,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-40.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),240,246,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-41.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),246,252,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,medium truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-42.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),252,258,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-43.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),258,264,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-44.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),264,270,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,SUV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-45.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),270,276,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,other
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-46.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),276,282,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,light truck
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-47.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),282,288,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-48.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),288,294,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-49.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),294,300,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,PSV
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-1297.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),298.6613152,304.6613152,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,private car
Northern Bypass (1°11_50_ S 36°53_57_E)--1-0.wav,Northern Bypass (1°11_50_ S 36°53_57_E),0,6,Northern Bypass (1°11_50_ S 36°53_57_E),-1,private car
Northern Bypass (1°11_50_ S 36°53_57_E)--1-1.wav,Northern Bypass (1°11_50_ S 36°53_57_E),6,12,Northern Bypass (1°11_50_ S 36°53_57_E),-1,SUV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-2.wav,Northern Bypass (1°11_50_ S 36°53_57_E),12,18,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-3.wav,Northern Bypass (1°11_50_ S 36°53_57_E),18,24,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-4.wav,Northern Bypass (1°11_50_ S 36°53_57_E),24,30,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-5.wav,Northern Bypass (1°11_50_ S 36°53_57_E),30,36,Northern Bypass (1°11_50_ S 36°53_57_E),-1,bicycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-6.wav,Northern Bypass (1°11_50_ S 36°53_57_E),36,42,Northern Bypass (1°11_50_ S 36°53_57_E),-1,SUV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-7.wav,Northern Bypass (1°11_50_ S 36°53_57_E),42,48,Northern Bypass (1°11_50_ S 36°53_57_E),-1,private car
Northern Bypass (1°11_50_ S 36°53_57_E)--1-8.wav,Northern Bypass (1°11_50_ S 36°53_57_E),48,54,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-9.wav,Northern Bypass (1°11_50_ S 36°53_57_E),54,60,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-10.wav,Northern Bypass (1°11_50_ S 36°53_57_E),60,66,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-11.wav,Northern Bypass (1°11_50_ S 36°53_57_E),66,72,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-12.wav,Northern Bypass (1°11_50_ S 36°53_57_E),72,78,Northern Bypass (1°11_50_ S 36°53_57_E),-1,bicycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-13.wav,Northern Bypass (1°11_50_ S 36°53_57_E),78,84,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-14.wav,Northern Bypass (1°11_50_ S 36°53_57_E),84,90,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-15.wav,Northern Bypass (1°11_50_ S 36°53_57_E),90,96,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-16.wav,Northern Bypass (1°11_50_ S 36°53_57_E),96,102,Northern Bypass (1°11_50_ S 36°53_57_E),-1,pickup
Northern Bypass (1°11_50_ S 36°53_57_E)--1-17.wav,Northern Bypass (1°11_50_ S 36°53_57_E),102,108,Northern Bypass (1°11_50_ S 36°53_57_E),-1,SUV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-18.wav,Northern Bypass (1°11_50_ S 36°53_57_E),108,114,Northern Bypass (1°11_50_ S 36°53_57_E),-1,light truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-19.wav,Northern Bypass (1°11_50_ S 36°53_57_E),114,120,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-20.wav,Northern Bypass (1°11_50_ S 36°53_57_E),120,126,Northern Bypass (1°11_50_ S 36°53_57_E),-1,SUV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-21.wav,Northern Bypass (1°11_50_ S 36°53_57_E),126,132,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-22.wav,Northern Bypass (1°11_50_ S 36°53_57_E),132,138,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-23.wav,Northern Bypass (1°11_50_ S 36°53_57_E),138,144,Northern Bypass (1°11_50_ S 36°53_57_E),-1,light truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-24.wav,Northern Bypass (1°11_50_ S 36°53_57_E),144,150,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
Northern Bypass (1°11_50_ S 36°53_57_E)--1-25.wav,Northern Bypass (1°11_50_ S 36°53_57_E),150,156,Northern Bypass (1°11_50_ S 36°53_57_E),-1,medium truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-26.wav,Northern Bypass (1°11_50_ S 36°53_57_E),156,162,Northern Bypass (1°11_50_ S 36°53_57_E),-1,heavy truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-27.wav,Northern Bypass (1°11_50_ S 36°53_57_E),162,168,Northern Bypass (1°11_50_ S 36°53_57_E),-1,heavy truck
Northern Bypass (1°11_50_ S 36°53_57_E)--1-28.wav,Northern Bypass (1°11_50_ S 36°53_57_E),168,174,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-29.wav,Northern Bypass (1°11_50_ S 36°53_57_E),174,180,Northern Bypass (1°11_50_ S 36°53_57_E),-1,pickup
Northern Bypass (1°11_50_ S 36°53_57_E)--1-30.wav,Northern Bypass (1°11_50_ S 36°53_57_E),180,186,Northern Bypass (1°11_50_ S 36°53_57_E),-1,private car
Northern Bypass (1°11_50_ S 36°53_57_E)--1-31.wav,Northern Bypass (1°11_50_ S 36°53_57_E),186,192,Northern Bypass (1°11_50_ S 36°53_57_E),-1,pickup
Northern Bypass (1°11_50_ S 36°53_57_E)--1-32.wav,Northern Bypass (1°11_50_ S 36°53_57_E),192,198,Northern Bypass (1°11_50_ S 36°53_57_E),-1,motorcycle
Northern Bypass (1°11_50_ S 36°53_57_E)--1-33.wav,Northern Bypass (1°11_50_ S 36°53_57_E),198,204,Northern Bypass (1°11_50_ S 36°53_57_E),-1,PSV
