slice_file_name,fsID,start,end,road,classID,class
Likoni Rd (1°17_55_S 36°50_14_E)--1-1194.wav,Likoni Rd (1°17_55_S 36°50_14_E),315.8133333,321.8133333,Likoni Rd (1°17_55_S 36°50_14_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-0.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),0.0,6.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-1.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),6.0,12.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-2.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),12.0,18.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-3.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),18.0,24.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-4.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),24.0,30.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-5.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),30.0,36.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-6.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),36.0,42.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-7.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),42.0,48.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-8.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),48.0,54.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-9.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),54.0,60.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-10.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),60.0,66.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-11.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),66.0,72.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-12.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),72.0,78.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-13.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),78.0,84.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-14.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),84.0,90.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-15.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),90.0,96.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-16.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),96.0,102.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-17.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),102.0,108.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-18.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),108.0,114.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-19.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),114.0,120.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-20.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),120.0,126.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-21.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),126.0,132.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-22.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),132.0,138.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-23.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),138.0,144.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-24.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),144.0,150.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-25.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),150.0,156.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-26.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),156.0,162.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-27.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),162.0,168.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-28.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),168.0,174.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-29.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),174.0,180.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-30.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),180.0,186.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-31.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),186.0,192.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-32.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),192.0,198.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-33.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),198.0,204.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-34.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),204.0,210.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-35.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),210.0,216.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-36.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),216.0,222.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-37.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),222.0,228.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-38.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),228.0,234.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-39.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),234.0,240.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-40.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),240.0,246.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-41.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),246.0,252.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-42.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),252.0,258.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-43.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),258.0,264.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-44.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),264.0,270.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-45.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),270.0,276.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-46.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),276.0,282.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-47.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),282.0,288.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-48.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),288.0,294.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-49.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),294.0,300.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-50.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),300.0,306.0,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E)--1-1246.wav,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),301.7546485,307.7546485,Makongeni ShoppingCtr Ruai(1°16_38_S 37°01_43_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-0.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),0.0,6.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-1.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),6.0,12.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-2.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),12.0,18.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-3.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),18.0,24.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-4.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),24.0,30.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-5.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),30.0,36.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-6.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),36.0,42.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-7.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),42.0,48.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-8.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),48.0,54.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-9.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),54.0,60.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-10.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),60.0,66.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-11.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),66.0,72.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-12.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),72.0,78.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-13.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),78.0,84.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-14.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),84.0,90.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-15.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),90.0,96.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-16.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),96.0,102.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-17.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),102.0,108.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-18.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),108.0,114.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-19.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),114.0,120.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-20.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),120.0,126.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-21.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),126.0,132.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-22.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),132.0,138.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-23.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),138.0,144.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-24.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),144.0,150.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-25.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),150.0,156.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-26.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),156.0,162.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-27.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),162.0,168.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-28.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),168.0,174.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-29.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),174.0,180.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-30.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),180.0,186.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-31.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),186.0,192.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-32.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),192.0,198.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-33.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),198.0,204.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-34.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),204.0,210.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-35.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),210.0,216.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-36.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),216.0,222.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-37.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),222.0,228.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-38.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),228.0,234.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-39.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),234.0,240.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-40.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),240.0,246.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-41.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),246.0,252.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-42.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),252.0,258.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-43.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),258.0,264.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-44.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),264.0,270.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-45.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),270.0,276.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-46.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),276.0,282.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-47.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),282.0,288.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-48.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),288.0,294.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-49.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),294.0,300.0,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Ngong Road (1° 18_ 22_S 36° 44_ 24_E)--1-1297.wav,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),298.6613152,304.6613152,Ngong Road (1° 18_ 22_S 36° 44_ 24_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-0.wav,Northern Bypass (1°11_50_ S 36°53_57_E),0.0,6.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-1.wav,Northern Bypass (1°11_50_ S 36°53_57_E),6.0,12.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-2.wav,Northern Bypass (1°11_50_ S 36°53_57_E),12.0,18.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-3.wav,Northern Bypass (1°11_50_ S 36°53_57_E),18.0,24.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-4.wav,Northern Bypass (1°11_50_ S 36°53_57_E),24.0,30.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-5.wav,Northern Bypass (1°11_50_ S 36°53_57_E),30.0,36.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-6.wav,Northern Bypass (1°11_50_ S 36°53_57_E),36.0,42.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-7.wav,Northern Bypass (1°11_50_ S 36°53_57_E),42.0,48.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-8.wav,Northern Bypass (1°11_50_ S 36°53_57_E),48.0,54.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-9.wav,Northern Bypass (1°11_50_ S 36°53_57_E),54.0,60.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-10.wav,Northern Bypass (1°11_50_ S 36°53_57_E),60.0,66.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-11.wav,Northern Bypass (1°11_50_ S 36°53_57_E),66.0,72.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-12.wav,Northern Bypass (1°11_50_ S 36°53_57_E),72.0,78.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-13.wav,Northern Bypass (1°11_50_ S 36°53_57_E),78.0,84.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-14.wav,Northern Bypass (1°11_50_ S 36°53_57_E),84.0,90.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-15.wav,Northern Bypass (1°11_50_ S 36°53_57_E),90.0,96.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-16.wav,Northern Bypass (1°11_50_ S 36°53_57_E),96.0,102.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-17.wav,Northern Bypass (1°11_50_ S 36°53_57_E),102.0,108.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
Northern Bypass (1°11_50_ S 36°53_57_E)--1-18.wav,Northern Bypass (1°11_50_ S 36°53_57_E),108.0,114.0,Northern Bypass (1°11_50_ S 36°53_57_E),-1,Others
